FileName,Products;;;;;;;;;
710020-020,t789:1;b456:5;c1234:10;;;;;;;
Cadweld Cable to Cable-PTC3Q2G,PTC3Q2G:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC3Q2Q,PTC3Q2Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTC8B8B,PTC8B8B:0.02;115PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8C2Q,PTC8C2Q:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8C8C,PTC8C8C:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8C8D,PTC8C8D:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8CY5,PTC8CY5:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8CY6,PTC8CY6:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8D4L,PTC8D4L:0.02;300PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8D8C,PTC8D8C:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8D8D,PTC8D8D:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8F8F,PTC8F8F:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8K2L,PTC8K2L:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC8K8K,PTC8K8K:0.02;300PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTC9F8D,PTC9F8D:0.02;200PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Cable-PTCD7L9,PTCD7L9:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCL9L9,PTCL9L9:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCT2T2,PTCT2T2:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCW3W3,PTCW3W3:0.02;32PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCW3Y4,PTCW3Y4:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCW8Y1,PTCW8Y1:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCW8Y3,PTCW8Y3:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY1Y1,PTCY1Y1:0.02;45PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY2Y2,PTCY2Y2:0.02;65PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY3Y1,PTCY3Y1:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY3Y2,PTCY3Y2:0.02;90PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY4CY3C,PTCY4CY3C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY4CY4C,PTCY4CY4C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY4Y3,PTCY4Y3:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY4Y4,PTCY4Y4:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY4Y5,PTCY4Y5:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY52G,PTCY52G:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY5Y2,PTCY5Y2:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY5Y3,PTCY5Y3:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY5Y5,PTCY5Y5:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY62Q,PTCY62Q:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY6CY6C,PTCY6CY6C:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY6W3,PTCY6W3:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY6Y1,PTCY6Y1:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY6Y2,PTCY6Y2:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY6Y3,PTCY6Y3:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY6Y4,PTCY6Y4:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY6Y5,PTCY6Y5:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY6Y6,PTCY6Y6:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY7Y2,PTCY7Y2:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY7Y3,PTCY7Y3:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY7Y4,PTCY7Y4:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY7Y5,PTCY7Y5:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY7Y6,PTCY7Y6:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY7Y7,PTCY7Y7:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY8Y3,PTCY8Y3:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY8Y4,PTCY8Y4:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY8Y5,PTCY8Y5:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY8Y6,PTCY8Y6:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY8Y7,PTCY8Y7:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY8Y8,PTCY8Y8:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY9Y3,PTCY9Y3:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY9Y4,PTCY9Y4:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY9Y5,PTCY9Y5:0.02;200PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY9Y6,PTCY9Y6:0.02;250PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTCY9Y7,PTCY9Y7:0.02;300PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTD2Q2Q,PTD2Q2Q:0.02;200PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTD2V3Q,PTD2V3Q:0.02;300PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTD3A3Q,PTD3A3Q:0.02;400PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTD3D3D,PTD3D3D:0.02;300PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTD3D3Q,PTD3D3Q:0.02;300PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTD3Q3D,PTD3Q3D:0.02;300PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTD3Q3Q,PTD3Q3Q:0.02;400PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTDD7D7,PTDD7D7:0.02;400PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTDV9D7,PTDV9D7:0.02;400PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTDY0Y8,PTDY0Y8:0.02;400PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTDY7Y7,PTDY7Y7:0.02;300PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTDY8Y7,PTDY8Y7:0.02;300PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTDY8Y8,PTDY8Y8:0.02;300PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTDY9Y0,PTDY9Y0:0.02;500PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTDY9Y8,PTDY9Y8:0.02;400PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTDY9Y9,PTDY9Y9:0.02;400PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTF2Q2Q2Q,PTF2Q2Q2Q:0.02;500PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Cable-PTFY0P9,PTFY0P9:0.02;750PLUSF20:1;L159:0.01;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RCE512C,RCE512C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE512G,RCE512G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE512L,RCE512L:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE512Q,RCE512Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE522C,RCE522C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE522G,RCE522G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE522Q,RCE522Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE522V,RCE522V:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE532C,RCE532C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE532G,RCE532G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE532L,RCE532L:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE532Q,RCE532Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE532V,RCE532V:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RCE542G,RCE542G:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE542Q,RCE542Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE552G,RCE552G:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE552L,RCE552L:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE552Q,RCE552Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE562C,RCE562C:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE562G,RCE562G:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE562L,RCE562L:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE562Q,RCE562Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE572C,RCE572C:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE572G,RCE572G:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE572L,RCE572L:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE572Q,RCE572Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE582C,RCE582C:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE582G,RCE582G:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE582L,RCE582L:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE582Q,RCE582Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE592C,RCE592C:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE592G,RCE592G:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE592L,RCE592L:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE592Q,RCE592Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE602G,RCE602G:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE602L,RCE602L:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RCE602Q,RCE602Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RDH542C,RDH542C:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH542G,RDH542G:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH542L,RDH542L:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH542Q,RDH542Q:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH542V,RDH542V:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH552C,RDH552C:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH552G,RDH552G:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH552L,RDH552L:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH552Q,RDH552Q:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH552V,RDH552V:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH562C,RDH562C:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH562G,RDH562G:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH562Q,RDH562Q:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH562V,RDH562V:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH572C,RDH572C:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH572L,RDH572L:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH572Q,RDH572Q:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH572V,RDH572V:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH582C,RDH582C:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH582L,RDH582L:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH582Q,RDH582Q:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH582V,RDH582V:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH592C,RDH592C:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH592G,RDH592G:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH592L,RDH592L:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH592Q,RDH592Q:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH592V,RDH592V:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH602G,RDH602G:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH602L,RDH602L:0.02;150PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDH612G,RDH612G:0.02;115PLUSF20:1;B144C:0.05;PLUSCU2L6:0.001;;;;;;
Cadweld Cable to Rebar-RDM512C,RDM512C:0.02;115PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM512L,RDM512L:0.02;150PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM512Q,RDM512Q:0.02;150PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM522C,RDM522C:0.02;115PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM522G,RDM522G:0.02;115PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM522L,RDM522L:0.02;150PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM522Q,RDM522Q:0.02;150PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM522V,RDM522V:0.02;150PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM532C,RDM532C:0.02;115PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM532G,RDM532G:0.02;115PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM532L,RDM532L:0.02;150PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM532Q,RDM532Q:0.02;150PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RDM532V,RDM532V:0.02;150PLUSF20:1;PLUSCU2L6:0.001;B141A:1;;;;;;
Cadweld Cable to Rebar-RJC512C,RJC512C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC512G,RJC512G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC512L,RJC512L:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC512Q,RJC512Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC522G,RJC522G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC522L,RJC522L:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC522Q,RJC522Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC522V,RJC522V:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC532G,RJC532G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC532L,RJC532L:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC532V,RJC532V:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC538C,RJC538C:0.02;115PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;B140A:1;;;;
Cadweld Cable to Rebar-RJC538D,RJC538D:0.02;150PLUSF20:1;L160:0.01;T403:0.001;PLUSCU2L6:0.001;B140A:1;;;;
Cadweld Cable to Rebar-RJC542C,RJC542C:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC542G,RJC542G:0.02;115PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC542L,RJC542L:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC542Q,RJC542Q:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJC542V,RJC542V:0.02;150PLUSF20:1;L160:0.01;PLUSCU2L6:0.001;B140A:1;;;;;
Cadweld Cable to Rebar-RJE552C,RJE552C:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE552G,RJE552G:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE552L,RJE552L:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE552Q,RJE552Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE558D,RJE558D:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;T403:0.001;PLUSCU2L6:0.001;;;;
Cadweld Cable to Rebar-RJE562C,RJE562C:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE562L,RJE562L:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE562Q,RJE562Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE562V,RJE562V:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE572C,RJE572C:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE572G,RJE572G:0.02;115PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE572L,RJE572L:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE572Q,RJE572Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE582L,RJE582L:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE582Q,RJE582Q:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
Cadweld Cable to Rebar-RJE582V,RJE582V:0.02;150PLUSF20:1;L160:0.01;B144B:0.05;PLUSCU2L6:0.001;;;;;
